ID,FAMILY,SEX,LSB,LSW,COHORT,area1,area6,area2,area3,area4,area5,area7,A1,A2,A3,A4,A5
1810,151,M,10,9,2,0.687552737,0.8294087766,5.1576723321,4.5654105471,11.0967574321,9.3679476551,0.8294087766,-1,1,0,0,1
1811,154,F,11,9,2,0.7677683984,1.0670592078,5.94187462160904,5.49108059625365,13.0157895797672,10.6962355920917,1.1433451154756,0,0,0,1,1
1812,154,M,11,9,2,0.6472876022,1.0154080641,5.8261845258,4.8926369077,12.6865335168,10.6532331434,1.0154080641,0,0,0,0,1
1813,154,F,11,9,2,0.8041371739,1.1972819423,5.48514088600904,5.17138901285365,12.2628802433672,10.3033038798917,1.2735678499756,0,0,-1,1,1
1814,154,M,11,9,2,0.558641251,0.9548674697,5.9595158171,4.8783874529,11.7178587427,9.3484676584,0.9548674697,0,-1,1,0,1
1815,154,F,11,9,2,0.6223287823,0.9933596725,4.7473586702,4.8685627634,11.6833122016,9.8789946402,0.9933596725,0,0,0,0,1
1816,154,F,11,11,2,0.8320378503,1.0305367613,5.4181529092,4.6765870225,11.9229588992,9.9126441887,1.0305367613,0,0,1,0,1
1817,154,F,11,11,2,0.6819471012,0.9259068584,5.19015430630904,4.92555432855365,11.8575570432672,10.0850362419917,1.0021927660756,0,-1,0,1,0
1818,154,F,11,11,2,0.7756831863,1.0678485443,5.20396247200904,5.10125634925364,12.0547074429672,10.4448990211917,1.1441344519756,0,0,-1,1,1
1819,154,M,11,11,2,0.5617937186,1.210134302,6.1892170798,5.0182292354,11.9772379605,9.7621293453,1.210134302,0,0,-1,0,1
1820,154,M,11,11,2,0.5043211618,0.9791977954,5.9553846611,4.7515323142,11.9518779305,9.7058835808,0.9791977954,0,0,1,0,0
1821,154,F,11,11,2,0.5836224171,0.97016573,5.84083483460904,4.48909795295364,10.8777420909672,9.9212011999917,1.0464516376756,0,0,0,1,1
1822,151,F,10,11,2,0.6106223656,1.0922505875,5.43254519369096,4.34868686004635,11.3120275025328,9.5089510762083,1.0159646798244,-1,1,0,-1,1
1823,151,M,10,11,2,0.7426480494,0.9692772595,6.2832427396,4.6781062483,10.9965927442,9.3492115011,0.9692772595,-1,1,0,0,0
1824,151,M,10,11,2,0.5644334099,1.0648686542,6.6452977201,4.7169792536,11.6135858526,10.2636396045,1.0648686542,-1,1,0,0,0
1825,151,M,10,11,2,0.720873906,1.0494493108,6.07822784360904,4.94263590735365,11.4982177361672,9.8162329978917,1.1257352184756,-1,1,0,1,1
1826,151,F,10,11,2,0.6218860315,1.1187908991,4.96135745799096,4.99428430064635,12.5668295754328,10.0191243887083,1.0425049914244,-1,1,0,-1,0
1827,152,F,11,10,2,0.5541342895,0.8715460556,4.97151144560904,4.83286680615365,11.2285157051672,9.5538923951917,0.947831963275603,0,1,0,1,0
1828,152,M,11,10,2,0.5259636446,1.015271751,5.7882227967,4.7675007419,10.6875449474,9.9520784846,1.015271751,1,1,0,0,-1
1829,150,M,9,9,2,0.5698497093,1.0078339835,6.7855040741,4.3040111947,10.7465732878,9.9771785106,1.0078339835,0,1,0,0,0
1830,150,F,9,9,2,0.6683992488,1.1157852406,5.80113200029096,4.50555779144635,11.0974378464328,9.7758916375083,1.0394993329244,0,1,0,-1,0
1831,150,F,9,9,2,0.7379085081,1.2200574784,5.404391966,4.7953890136,11.1869594287,9.6998790061,1.2200574784,1,0,0,0,0
1832,152,F,11,9,2,0.6372654224,1.0976993087,4.97960819,4.7429760593,11.9622143211,10.1239571172,1.0976993087,0,0,0,0,-1
1833,152,M,11,9,2,0.6613862929,1.1284262331,5.77163792719096,5.19376092574635,12.4224901234328,9.8464975682083,1.0521403254244,1,1,0,-1,0
1834,152,M,11,9,2,0.6781488872,0.9180187896,5.83413961679096,4.96471256224635,11.4572596388328,9.7901817922083,0.841732881924397,1,1,0,-1,0
1835,152,M,11,9,2,0.6259760473,0.9251032233,6.36855011890904,4.88365813605365,11.2543003184672,9.6659940150917,1.0013891309756,1,1,0,1,-1
1836,150,M,9,9,2,0.7978599534,1.1071960963,6.08372958209096,4.87491843524635,10.9969696236328,9.8962076734083,1.0309101886244,1,1,0,-1,0
1837,150,F,9,9,2,0.7249965729,1.1013020248,5.28017228189096,4.71765569674635,11.5698746035328,9.4400987679083,1.0250161171244,0,1,0,-1,0
1838,152,M,11,10,2,0.6681731262,0.9516630627,5.2722755133,4.8485116617,11.9147051423,10.0618802622,0.9516630627,0,0,0,0,0
1839,152,F,11,10,2,0.5458767795,1.0126416031,4.72843405690904,5.04947690605365,12.1189458314672,9.9715762975917,1.0889275107756,0,0,1,1,0
1840,152,M,11,10,2,0.5644194508,0.9104752075,4.63867286129096,4.48724995984635,10.2778915550328,8.4970982425083,0.834189299824397,1,1,0,-1,-1
1841,150,M,9,10,2,0.6743461282,0.9988249843,5.51847284979096,4.68340179394635,10.9847414004328,9.8245827458083,0.922539076624397,1,1,0,-1,0
1842,152,F,11,10,2,0.6650258853,1.04105287,4.59174065020904,4.69765909275365,11.5668950718672,9.4769277358917,1.1173387776756,1,0,0,1,-1
1843,150,M,9,10,2,0.6822582513,1.0411947898,5.1828617855,4.7818305513,11.0621771855,10.3322224365,1.0411947898,1,0,0,0,0
1844,150,F,9,10,2,0.7436008139,1.0891250417,5.3980430749,4.5165675006,10.8914919363,9.8522366845,1.0891250417,0,0,0,0,0
1845,150,M,9,10,2,0.7507801916,1.0040523767,5.6222028542,4.6056663195,11.2968754658,9.2378301871,1.0040523767,0,1,0,0,0
1846,173,M,8,8,2,0.8706086127,1.0475452338,6.312824338,5.5228624705,12.2615726108,10.8561739844,1.0475452338,0,-1,-1,0,0
1847,173,M,8,8,2,0.6451533402,0.9872161142,5.3794455166,5.310389245,12.0782525732,10.273048844,0.9872161142,0,-1,-1,0,0
1848,173,M,8,8,2,0.7718151757,1.0328171994,5.80242447289096,5.20549832474635,12.2645792624328,10.4147752225083,0.956531291724397,0,-1,-1,-1,0
1849,173,M,8,8,2,0.712345056,1.0505286749,5.6668201047,5.3766013888,12.4958217197,10.6386887523,1.0505286749,0,-1,0,0,0
1850,169,F,12,8,2,0.570905841,1.1728057342,5.0633591828,5.0305793247,12.9709509487,10.7035031515,1.1728057342,1,0,0,0,1
1851,169,M,12,8,2,0.5511007974,1.0834930719,5.1911223853,5.1014157176,13.130756706,10.7244556858,1.0834930719,1,0,1,0,1
1852,169,F,12,8,2,0.8923913156,1.2750810928,5.8572106811,6.0052233228,13.9306003657,11.9621066176,1.2750810928,1,0,0,0,1
1853,169,M,12,8,2,0.7341820448,1.1228842914,5.8286045078,5.6100624297,12.7199051687,10.9866259722,1.1228842914,1,0,1,0,1
1854,157,F,8,8,2,0.5960072652,1.1768793169,6.0189160071,4.866572165,11.6659207988,10.0164519823,1.1768793169,1,1,-1,0,0
1855,157,F,8,8,2,0.6846567106,1.1050916717,4.9227106462,5.038713205,11.4519389466,9.3311727854,1.1050916717,1,0,0,0,-1
1856,157,F,8,8,2,0.4705202224,0.7703763832,4.0138382379,4.1511579906,10.1936231653,8.2568859549,0.7703763832,1,0,0,0,-1
1857,157,M,8,8,2,0.5111343787,0.7353548796,4.81399340270904,5.08256799255365,11.2707346768672,9.4720180449917,0.811640787275603,0,0,0,1,-1
1858,173,M,8,8,2,0.6352865738,0.9559653886,5.9627704671,4.7001892113,11.4846882808,10.3438378338,0.9559653886,0,-1,-1,0,0
1859,173,F,8,8,2,0.7653211223,1.0720015902,5.9859970603,5.2576525741,12.4819915781,10.2284005911,1.0720015902,0,-1,-1,0,0
1860,173,F,8,8,2,0.7904020987,1.1427020159,5.4558282493,5.4259796396,11.9437621402,10.2011872567,1.1427020159,0,-1,1,0,0
1861,173,F,8,8,2,0.7367942583,1.0074594956,4.5587996665,4.7015103513,11.100703673,9.752996216,1.0074594956,0,-1,-1,0,0
1862,169,M,12,12,2,0.7935165916,1.0664440071,5.8341403936,5.6722925427,14.0140102616,10.6135446014,1.0664440071,1,0,0,0,1
1863,169,M,12,12,2,0.7386063801,1.1599427076,5.4739830814,5.4946791452,12.4536793045,10.3337466421,1.1599427076,1,0,0,0,1
1864,169,F,12,12,2,0.8298105717,1.333665922,5.5392992794,5.8814875758,13.2121783472,11.3434823189,1.333665922,1,0,1,0,0
1865,169,F,12,12,2,0.622599986,1.153560727,5.7674011175,5.484452949,13.7678196821,11.1005071176,1.153560727,1,0,1,0,1
1867,169,F,12,12,2,0.6713009279,1.0307345551,5.1333131258,4.9697258846,12.6864505165,10.2788910574,1.0307345551,1,0,0,0,0
1868,169,F,12,12,2,0.6663153235,1.1146648347,5.8000489422,5.2389407534,12.5342466862,10.6390937434,1.1146648347,1,0,0,0,0
1869,169,M,12,12,2,0.8158753385,1.0763944058,6.6762349769,5.1703278681,12.5087460977,10.7978001416,1.0763944058,1,0,0,0,0
1870,157,M,8,12,2,0.4650753451,1.0085696789,4.5586898837,4.5495215622,10.3608170034,8.6914730551,1.0085696789,0,1,0,0,0
1871,157,F,8,12,2,0.6782068354,0.9385964772,4.2338422124,4.1262276221,10.3478550199,8.5503468433,0.9385964772,0,-1,-1,0,0
1872,157,M,8,12,2,0.4620662376,0.9840890756,4.7121630372,5.1388406631,10.9278969665,9.5172113269,0.9840890756,0,0,0,0,0
1873,157,F,8,12,2,0.4243199065,0.7350350573,3.5181473164,4.4487743488,9.9957909291,8.2892429888,0.7350350573,0,0,-1,0,0
1875,172,M,10,9,2,0.6187455755,1.0089124552,5.7556632984,4.4802385972,11.0454330743,9.9339744494,1.0089124552,0,0,-1,0,0
1876,172,M,10,9,2,0.5375762602,1.0620858663,6.4051952596,5.2409681009,12.0236970887,10.1360096665,1.0620858663,-1,1,-1,0,-1
1877,172,M,10,9,2,0.670930662,1.1581205867,6.3813728578,6.209765278,12.5380403762,10.7815185078,1.1581205867,-1,1,-1,0,-1
1878,172,F,10,9,2,0.4951231416,0.9578852341,5.9814864718,5.9842633494,11.8932067291,9.4640257032,0.9578852341,-1,0,-1,0,0
1879,172,F,10,9,2,0.3526267765,1.0628068468,5.58925917129096,4.87058733344635,10.9214755535328,9.0403745201083,0.986520939124397,0,0,-1,-1,0
1880,165,F,7,9,2,0.7352199368,1.1783919857,5.34695566530904,4.78310881605365,11.7064713575672,9.7382481725917,1.2546778933756,0,0,0,1,0
1881,165,F,7,9,2,0.698424988,1.2120449039,4.95331637220904,4.58530893195365,12.3251252026672,10.6816831482917,1.2883308115756,0,0,1,1,0
1882,165,M,7,9,2,0.6776496489,1.2771767779,5.37373447510904,4.93203580355364,12.3289072491672,10.2217882971917,1.3534626855756,0,0,0,1,0
1883,170,M,10,9,2,0.5534910125,1.0105035315,5.85710041390904,4.97718699575365,11.5441194637672,9.7014944002917,1.0867894391756,0,1,0,1,0
1884,170,F,10,9,2,0.545409365,1.0156829661,4.25403948529096,4.38129251914635,10.6760492547328,9.2509226738083,0.939397058424397,1,0,0,-1,-1
1885,170,M,10,9,2,0.5837789441,1.0637779238,6.71659694309096,5.01874737704635,11.6887383817328,9.9229906939083,0.987492016124397,0,0,0,-1,-1
1886,170,M,10,9,2,0.8238373498,1.1027821307,5.81761735829096,4.98437122164635,11.9921905534328,10.9458226931083,1.0264962230244,1,0,0,-1,-1
1887,170,M,10,9,2,0.7676811219,1.1802484896,6.3131934717,4.809710693,11.8717981314,10.1196294917,1.1802484896,0,0,1,0,0
1888,170,F,10,9,2,0.5613073586,1.0488387096,6.26402449779096,4.45582026644635,11.1905028378328,9.3447714383083,0.972552801924397,1,1,0,-1,1
1889,172,F,10,9,2,0.6019205134,1.2181520692,5.50344551050904,6.16254256415365,12.1339328840672,10.1753190128917,1.2944379768756,0,0,-1,1,0
1890,172,F,10,9,2,0.7661440986,1.220296529,5.77463241459096,5.11505380204635,11.7507871102328,10.3157844214083,1.1440106213244,0,0,-1,-1,-1
1891,172,F,10,9,2,0.5777112017,1.059533934,5.4351325848,5.0432523752,11.545669358,10.006119964,1.059533934,0,1,-1,0,0
1892,165,F,7,7,2,0.754938763,1.1564591801,5.4546354933,4.2441681657,12.1365848858,10.5289495606,1.1564591801,0,0,0,0,0
1893,165,M,7,7,2,0.6873377647,1.2469362621,6.1104676131,4.975693513,11.7051027219,10.7116847733,1.2469362621,-1,0,0,0,0
1894,165,F,7,7,2,0.656369212,1.1189080226,5.35111234610904,5.06606135875364,11.4751631834672,9.8681160170917,1.1951939302756,0,0,1,1,0
1895,170,F,10,7,2,0.6108528823,1.0759171965,5.3076290278,4.8960105542,12.0250761696,9.9837779074,1.0759171965,0,1,1,0,-1
1896,170,F,10,7,2,0.7419010924,1.0793507408,6.5301713949,4.9084217992,12.4314953344,11.1022315582,1.0793507408,0,0,1,0,1
1897,170,M,10,7,2,0.7508782956,1.0019245983,6.06617005180904,4.98709007655365,12.3297174954672,10.4078362536917,1.0782105059756,1,0,1,1,0
1898,170,F,10,7,2,0.7156526026,1.2025993303,6.44096951160904,4.92176785465365,12.5951112305672,10.3596832791917,1.2788852379756,1,0,0,1,-1
1899,144,M,10,8,2,0.8298407322,1.0495385597,6.1227789656,5.2022772926,11.5397619552,9.8005584113,1.0495385597,1,-1,1,0,1
1900,144,M,10,8,2,0.6094474122,1.1310680854,5.7460550417,4.920417031,11.6365930402,10.4391779141,1.1310680854,1,-1,-1,0,-1
1901,144,F,10,8,2,0.7867233834,1.2183097906,5.4784416492,5.1130918013,11.6418369631,10.6581910514,1.2183097906,0,-1,-1,0,-1
1902,144,F,10,8,2,0.7044559501,1.1325211383,5.8132861683,5.2359089181,12.1661432853,10.7129711068,1.1325211383,1,-1,-1,0,0
1903,153,F,8,8,2,0.6504277796,1.142030292,5.26198243370904,5.11157587205365,11.8401703273672,10.1891030429917,1.2183161996756,0,0,0,1,0
1904,153,F,8,8,2,0.6618572951,0.9355366865,5.17200964109096,5.15062746254636,12.5014610669328,10.0117324494083,0.859250778824397,1,0,0,-1,1
1905,153,F,8,8,2,0.753063863,0.9176870808,5.637660863,5.2940838627,12.4971729185,10.0919905632,0.9176870808,0,0,1,0,1
1906,153,M,8,8,2,0.7821757708,1.047610387,6.5646233061,5.3392593423,12.8651025249,11.2521975697,1.047610387,0,0,1,0,0
1907,153,F,8,8,2,0.7799612038,0.9901466121,5.692247048,5.47991272,12.7842810454,10.4369682584,0.9901466121,1,0,1,0,0
1908,153,F,8,8,2,0.7261008558,1.0614009825,6.3312258322,5.3070459586,13.2049646082,10.6586859557,1.0614009825,0,0,1,0,1
1909,153,F,8,8,2,0.6665892505,0.883035093,5.4057041101,5.4986640296,12.9985928017,10.0867864271,0.883035093,0,0,1,0,1
1910,153,F,8,8,2,0.6988247734,1.0488225345,6.3898303916,5.5144080257,12.7294201893,10.4230798254,1.0488225345,1,0,0,0,0
1911,144,M,10,8,2,0.5905843107,1.2042254135,5.7570588789,6.1230296765,12.1644527944,10.0041084471,1.2042254135,1,-1,0,0,-1
1912,144,M,10,8,2,0.5700681567,0.9621870392,6.0110529437,4.7018628561,10.4851312772,9.605462268,0.9621870392,0,-1,1,0,0
1914,144,F,10,8,2,0.6453200943,0.9909243454,4.791962005,5.3091322611,11.8185060083,9.3813920362,0.9909243454,0,-1,0,0,1
1915,164,M,11,10,2,0.7712720006,1.141198863,7.0906550764,5.450373178,12.4933269227,11.1960117481,1.141198863,-1,0,0,0,1
1916,164,F,11,10,2,0.6687376214,0.9688489983,6.45336589460904,4.90533586635365,11.8516349306672,9.4312072594917,1.0451349059756,-1,0,0,1,0
1917,164,M,11,10,2,0.5790143668,1.0486515973,6.1671642694,4.817565999,11.6294463091,10.1030900774,1.0486515973,0,0,-1,0,1
1918,164,F,11,10,2,0.6606772646,1.0766583803,6.2982690876,5.3297705125,12.5459029574,10.0901670015,1.0766583803,0,0,0,0,-1
1919,164,F,11,10,2,0.5222267225,1.0092442601,6.06824369909096,4.43033722924635,11.1372392724328,9.3037214384083,0.932958352424397,0,0,1,-1,0
1921,167,M,11,10,2,0.6373711419,0.9580266078,4.8751500193,5.3157133609,12.3837701347,10.1785587483,0.9580266078,0,0,0,0,-1
1923,167,F,11,10,2,0.7653390209,1.1067859336,5.98023160110904,5.73905290845365,14.2237329341672,11.1514006111917,1.1830718412756,1,0,0,1,0
1924,167,F,11,10,2,0.6922310686,1.0097970713,5.63830417030904,5.17955705435365,12.9078421231672,10.1434631789917,1.0860829789756,0,-1,0,1,0
1926,167,M,11,11,2,0.8003852911,1.1070610626,6.87703104399096,5.96049759264635,13.9818592918328,11.0875121261083,1.0307751549244,0,0,1,-1,0
1927,167,F,11,11,2,0.8091608402,1.109479092,5.70417122900904,5.97216766355365,14.2823460282672,10.9943749347917,1.1857649996756,0,0,0,1,-1
1928,167,M,11,11,2,0.5867452205,1.0536976395,6.41667884050904,5.68594525225365,13.5327880390672,10.9030320861917,1.1299835471756,1,0,0,1,-1
1929,167,M,11,11,2,0.7699153122,0.9039801199,5.1349478035,5.0300980659,12.5271451888,10.081201103,0.9039801199,0,-1,0,0,0
1930,167,M,11,11,2,0.7851805099,1.1105900849,5.95232635989096,5.26435670204635,12.6520070439328,10.3966939674083,1.0343041772244,1,1,0,-1,0
1931,167,M,11,11,2,0.8195191371,1.2894779233,6.7923765489,5.3838928463,13.7904934177,11.5623311054,1.2894779233,0,-1,0,0,-1
1932,164,M,11,11,2,0.4871579335,1.0033980083,6.41274939160904,4.80108247885365,11.6593755329672,9.9434466800917,1.0796839159756,0,0,-1,1,0
1933,164,F,11,11,2,0.6854876372,1.0850515459,6.60938039470904,4.66026025515364,11.3770503171672,10.1995300680917,1.1613374535756,0,0,-1,1,-1
1934,164,F,11,11,2,0.6719181878,1.2278486912,6.03471038619096,5.20115988394635,12.2592151416328,10.1718938642083,1.1515627835244,0,0,1,-1,0
1935,164,F,11,11,2,0.687328436,1.1635104874,6.0083716687,4.8776049531,10.9950357237,9.833932664,1.1635104874,0,0,0,0,-1
1936,164,M,11,11,2,0.5773108273,0.9478866035,5.89244069950904,4.70064225385364,11.4054732602672,9.5850396062917,1.0241725111756,0,0,1,1,1
1937,171,F,7,7,2,0.6982898001,1.1442317861,6.45952261670904,5.61882413665365,13.2209421000672,11.5940204119917,1.2205176937756,-1,0,0,1,1
1938,171,M,7,7,2,0.6074271682,1.1503106598,6.4870631266,4.5067441234,11.6361530283,10.8225812084,1.1503106598,0,0,-1,0,0
1939,171,M,7,7,2,0.6991892204,0.9985875599,5.90152489400904,5.36818347505365,12.7639992247672,10.6292474942917,1.0748734675756,-1,0,-1,1,1
1940,171,M,7,7,2,0.5972333996,0.8505988039,5.4680304709,4.561632361,11.4023236377,9.4511857577,0.8505988039,0,1,-1,0,1
1941,162,F,9,7,2,0.6514436442,1.0617247006,5.22387444939096,5.23284471574635,12.6608062762328,10.7740075604083,0.985438792924397,-1,-1,0,-1,0
1942,162,M,9,7,2,0.6356411957,1.011927056,5.86487905299096,5.32384152564635,12.0362081051328,10.3788096219083,0.935641148324397,-1,-1,-1,-1,0
1943,162,F,9,7,2,0.6575594565,0.8616427271,5.39322448049096,4.89220477834635,12.3234321461328,10.1653694671083,0.785356819424397,-1,-1,-1,-1,0
1944,162,F,9,6,2,0.6976426567,1.2025272363,5.26004101689096,5.67698675474635,12.9016454551328,11.1742344333083,1.1262413286244,0,-1,0,-1,0
1945,162,M,9,6,2,0.820410963,0.8819882677,5.72328973809096,4.87605662154635,11.2373061767328,9.9121258246083,0.805702360024397,0,-1,0,-1,0
1946,162,M,9,6,2,0.6561418824,1.0224748455,5.79163328789096,4.69457662214635,11.8711938477328,10.4762563498083,0.946188937824397,0,-1,-1,-1,0
1947,171,M,7,6,2,0.7091634686,1.0575061247,6.24009191860904,4.79281374485365,12.0319470383672,9.9296417748917,1.1337920323756,0,0,-1,1,0
1949,171,M,7,6,2,0.5334316441,1.0926449585,6.39001285140904,4.70630498415365,12.0340943715672,10.4298669560917,1.1689308661756,0,1,0,1,1
1950,168,M,9,9,2,0.724175991,1.045046646,6.83148345050904,5.58489203435365,12.1983247871672,10.2513814673917,1.1213325536756,1,0,0,1,0
1951,168,F,9,9,2,0.6086778781,1.1730914848,4.85444056420904,5.19401943185365,11.4357209481672,9.6528453454917,1.2493773924756,-1,-1,1,1,0
1952,168,M,9,9,2,0.663099776,1.062020163,6.58726723370904,5.57790127525365,12.6651370264672,10.8085354577917,1.1383060706756,0,-1,1,1,0
1953,168,F,9,9,2,0.7383555104,0.991708847,4.8361517278,4.9949912608,11.9310244693,9.8808848912,0.991708847,-1,-1,-1,0,0
1954,168,M,9,9,2,0.5139424684,0.9512015159,5.68426725330904,4.96233145405365,11.2220729518672,9.9800540824917,1.0274874235756,0,-1,0,1,-1
1955,163,M,11,9,2,0.5867483312,1.0064699336,6.35278305779096,4.65059610834635,10.8391867005328,9.8542763260083,0.930184025924397,0,1,0,-1,0
1956,163,M,11,9,2,0.6359635592,0.8570836736,5.63747217219096,4.61552613914635,10.7098419136328,9.1719156866083,0.780797765924397,0,1,-1,-1,0
1957,163,M,11,9,2,0.7327428516,0.9598911234,5.54176632399096,4.86678765444635,11.6333162831328,9.6225698102083,0.883605215724397,-1,0,0,-1,0
1958,163,M,11,9,2,0.600038384,0.8856154088,5.7191896293,4.51111751,11.0730861382,9.5219720026,0.8856154088,-1,1,0,0,1
1959,163,F,11,9,2,0.6286463944,1.0994111617,6.0148071357,5.1097069243,11.7297422881,9.3374831213,1.0994111617,-1,1,-1,0,1
1960,163,M,11,9,2,0.6524447741,1.1250518016,6.67796164470904,5.20598328595365,11.6057137040672,10.4129057192917,1.2013377092756,-1,1,-1,1,0
1961,163,M,11,9,2,0.5627431669,0.9691534366,6.0493088036,4.347132043,10.9947445411,9.5121924065,0.9691534366,-1,1,-1,0,0
1962,163,M,11,9,2,0.7421492993,0.8866026651,6.1087577115,4.7911655239,11.2629598429,10.2555109718,0.8866026651,0,0,0,0,-1
1963,163,M,11,9,2,0.8246495032,0.9977596247,5.9635557939,4.9595110593,12.1290279399,10.5192096637,0.9977596247,-1,0,-1,0,1
1964,163,M,11,9,2,0.7693840931,0.8471584041,5.33280729069096,4.74537177144635,11.0611126905328,9.3891199769083,0.770872496424397,0,1,0,-1,-1
1965,168,M,9,9,2,0.7674936687,1.1134663122,7.63162719020904,5.29120051935365,12.8379842418672,11.1924400268917,1.1897522198756,0,0,0,1,0
1966,168,M,9,9,2,0.8850003467,1.0858737409,5.8995087126,5.1371585155,11.8791537636,10.7162439157,1.0858737409,0,-1,1,0,1
1967,168,F,9,9,2,0.8467014916,1.0769672564,6.28022845010904,5.42128434095365,13.3461900543672,11.1684132964917,1.1532531640756,1,-1,0,1,-1
1968,161,F,7,13,2,0.6852398242,1.0772002355,5.3485191545,4.6973366178,12.1537503994,10.0708229054,1.0772002355,0,-1,0,0,1
1969,161,F,7,13,2,0.7744901166,1.1163390024,5.65324891339096,5.15583277174636,11.9932377618328,9.9602547770083,1.0400530947244,-1,-1,-1,-1,1
1970,161,F,7,13,2,0.7264319679,1.1320590079,6.8593881667,5.417728657,11.5769552274,10.303422157,1.1320590079,-1,0,-1,0,1
1971,161,F,7,13,2,0.700143926,1.1341548357,6.31204234790904,4.85504264195364,11.2095287993672,11.0277065845917,1.2104407433756,0,0,-1,1,1
1972,161,M,7,13,2,0.5694930781,1.0116721011,6.681037656,5.5800822687,11.6358255288,10.300832311,1.0116721011,0,-1,0,0,1
1973,161,M,7,13,2,0.6918210665,1.0306235222,6.80233978509096,4.98692622394635,12.1654737647328,10.8365209814083,0.954337614524397,-1,0,0,-1,0
1974,161,M,7,13,2,0.6921721515,0.9829149776,6.86149666479096,5.24606051134635,11.4428840145328,9.7956816123083,0.906629069924397,0,0,-1,-1,1
1975,159,F,9,13,2,0.618431707,1.014494633,5.75197093250904,4.77085690555365,11.2758736298672,9.6920316477917,1.0907805406756,1,-1,0,1,1
1976,159,M,9,13,2,0.7225258372,0.9532206163,6.7402160002,5.1812489141,10.6682167316,10.1157708119,0.9532206163,1,0,1,0,0
1977,159,M,9,13,2,0.7070925249,1.0060383338,5.9234786506,5.0190866354,11.425796751,10.2143670646,1.0060383338,1,0,0,0,1
1978,159,F,9,3,2,0.7531823674,0.8097153606,5.3665237754,4.2976305733,10.6374800784,9.3888176329,0.8097153606,1,-1,1,0,0
1979,159,F,9,3,2,0.7578886635,0.9656282621,5.0092608993,4.6760500187,11.744509417,10.1952993198,0.9656282621,1,0,1,0,1
1980,159,M,9,3,2,0.6805702708,0.9975780532,6.6894188608,4.7746860427,11.8226467367,10.1249902313,0.9975780532,1,-1,0,0,0
1981,161,M,7,3,2,0.7751606184,0.9745450467,6.5343459458,5.6938757467,11.8870987767,9.9894869175,0.9745450467,-1,-1,-1,0,0
1982,161,M,7,3,2,0.6745337396,0.9079215953,6.8360132615,5.0225439454,11.0521054269,10.2319442491,0.9079215953,0,-1,-1,0,0
1983,161,M,7,3,2,0.8008238634,1.0695751603,6.72446903809096,5.46028506134635,11.7548565134328,11.0234211103083,0.993289252624397,0,-1,-1,-1,1
1984,166,M,6,6,3,0.646453336,1.1239322624,5.93022308999096,5.28367311634636,12.2860264310328,11.4311746369083,1.0476463547244,0,0,0,-1,0
1985,166,F,6,6,3,0.7322870987,0.9881148111,5.848644538,4.8234815236,11.2707012941,9.6622928659,0.9881148111,0,0,0,0,1
1986,166,F,6,6,3,0.7188931941,0.9883173294,6.5145931155,4.6624089271,11.327225415,9.8735620144,0.9883173294,0,1,0,0,0
1987,166,F,6,6,3,0.7392803294,1.1609371483,5.6413728408,5.5553839045,11.4898417394,9.7121590715,1.1609371483,-1,0,0,0,0
1988,166,M,6,6,3,0.6655283456,1.0964497755,5.2566237402,4.7101757452,11.2950446301,10.2244256114,1.0964497755,-1,0,0,0,1
1989,166,M,6,6,3,0.7344766884,0.9587529817,5.66789598459096,5.67041359764635,11.9102075660328,10.4871929066083,0.882467074024397,0,0,0,-1,1
1990,105,F,10,9,3,0.6271907804,0.9203777158,5.38905645720904,5.60179949615365,13.1048449819672,9.7321397378917,0.996663623475603,-1,0,0,1,0
1991,105,M,10,9,3,0.755368434,0.8961581555,5.58220078400904,4.75525661645365,11.9193521762672,9.8269712759917,0.972444063175603,-1,-1,0,1,-1
1992,105,F,10,9,3,0.6374928686,1.1988541234,4.64477862130904,4.85400873165365,11.2495374894672,9.7440017283917,1.2751400310756,0,0,0,1,-1
1993,105,F,10,9,3,0.6952512185,0.9189369366,5.19524303870904,4.74868811875365,11.3449801119672,9.8345487027917,0.995222844275603,-1,-1,0,1,-1
1994,105,M,10,9,3,0.6760131526,0.9283492454,5.57566332350904,4.97859385885365,11.0440702598672,9.3274876662917,1.0046351530756,0,-1,0,1,0
1995,105,F,10,9,3,0.803076936,0.9690537523,5.96707044800904,5.12455072045365,11.7901075325672,10.1136186915917,1.0453396599756,0,-1,0,1,1
1996,105,F,10,9,3,0.7936711391,1.0287941109,5.47142497410904,4.73922838505365,11.8406896449672,9.7237225273917,1.1050800185756,-1,-1,0,1,-1
1997,105,F,10,9,3,0.6220946735,1.0508568967,5.26762108090904,4.96171230325365,11.4829159012672,9.3062592585917,1.1271428043756,0,0,0,1,-1
1999,105,F,10,9,3,0.5409538844,0.8986642237,5.19490768360904,5.15034369705365,11.3087252430672,9.5859180308917,0.974950131375603,-1,0,0,1,0
2000,117,M,7,6,3,0.7968877292,1.1499683336,5.68918232619096,5.97961506614635,12.3976099317328,10.4709571025083,1.0736824259244,-1,-1,0,-1,1
2002,117,M,7,6,3,0.663543227,0.9591009705,5.4974955019,5.1850327512,11.7116590089,10.0361993537,0.9591009705,-1,-1,0,0,0
2003,117,F,7,6,3,0.9048875751,1.0533167019,6.03127513859096,5.14571565494635,12.8165005858328,10.7378878773083,0.977030794224397,-1,-1,0,-1,0
